userId,eventId,rating
13081,1687,4
13081,1688,4
13081,1689,4
13081,1696,36
13081,1704,6
13081,1709,192
13081,1710,192
13081,1711,192
13081,1734,6
13081,1740,12
13081,1741,19
13081,1747,12
13081,1748,12
13081,1750,96
13081,1751,36
13081,1752,48
13081,1753,92
13081,1774,6
13081,1775,6
13081,1776,6
13081,1777,6
13081,1778,6
13081,1779,6
13081,1780,12
13081,1782,4
13081,1782,8
13081,1783,12
13081,1787,72
13081,1790,11
13081,1794,1
13081,1795,96
13081,1796,24
13081,1797,12
13081,1800,18
13081,1801,25
13081,1802,12
13081,1803,12
13081,1806,24
13081,1807,12
13081,1808,72
13081,1809,6
13081,1811,12
13081,1812,36
13081,1820,12
13081,1821,12
13081,1824,12
13081,1826,48
13081,1828,50
13081,1828,25
13081,1832,11
13081,1835,48
13081,1837,48
13081,1839,72
13081,1840,72
13081,1843,24
13081,1846,24
13081,1912,48
13081,1914,24
13081,1915,6
13081,1918,12
13081,1919,12
13081,1920,12
13081,1951,24
13081,1952,24
13081,1953,24
13081,1954,24
13081,1955,12
13081,1956,16
13081,1987,24
13081,1991,12
13081,1995,16
13081,1996,8
13081,2000,11
13081,2002,12
13081,2003,12
13081,2004,12
13081,2005,8
13081,2006,8
13081,2007,8
13081,2008,8
13081,2009,8
13081,2035,30
13081,2037,80
13081,2038,60
13081,2039,50
13081,2040,20
13081,2040,60
13081,2061,25
13081,2065,12
13081,2068,24
13081,2069,24
13081,2070,24
13081,2071,24
13081,2074,8
13081,2076,8
13081,2077,12
13081,2112,32
13081,2113,24
13081,2114,16
13081,2115,16
13081,2116,16
13081,2117,66
13081,2118,6
13081,2125,12
13081,2126,48
13081,2127,24
13081,2128,72
13081,2129,36
13081,2130,12
13081,2132,50
13081,2137,48
13081,2138,48
13081,2168,36
13081,2170,36
13081,2171,36
13081,2174,36
13081,2175,12
13081,2189,1
13081,2197,8
13081,2281,12
13081,2282,12
13081,2283,12
13081,2284,12
13081,2285,12
13081,2286,12
13081,2295,1
13081,2304,12
13081,2310,24
13081,2376,12
13081,2386,70
13081,2387,40
13081,2388,24
13081,2396,12
13081,2397,12
13081,2398,12
13081,2407,96
13081,2420,24
13081,2423,12
13081,2474,48
13081,2501,24
13081,2527,8
13081,2528,3
13081,2533,72
13081,2579,24
13081,2580,24
13081,2592,30
13081,2594,111
13081,2595,44
13081,2602,12
13081,2606,27
13081,2607,27
13081,2609,8
13081,2614,12
13081,2615,6
13081,2632,30
13081,2652,144
13081,2677,24
13081,2705,24
13081,2723,24
13081,2749,16
13081,2791,203
13081,2792,24
13081,2794,24
13081,2795,12
13081,2796,60
13081,2815,192
13081,2820,12
13081,2822,24
13081,2841,36
13081,2842,36
13081,2843,36
13081,2877,24
13081,2884,32
13081,2885,144
13081,2886,64
13081,2893,12
13081,2894,12
13081,2911,24
13081,2948,24
13081,2959,200
13081,3021,16
13081,3022,8
13081,3023,24
13081,3126,12
13081,3127,36
13081,3130,72
13081,3131,72
13081,3135,14
13081,3137,6
13081,3140,9
13081,3141,24
13081,3233,221
13081,3293,24
13081,3314,24
13081,3335,6
13081,3420,24
13082,13,1800
13082,20,60
13082,77,720
13082,279,12
13082,280,12
13082,785,144
13082,789,12
13082,818,432
13082,854,12
13082,855,6
13082,856,12
13082,875,4
13082,876,4
13082,877,36
13082,878,36
13082,914,96
13082,988,6
13082,1045,18
13082,1046,18
13082,1070,96
13082,1178,24
13082,1179,24
13082,1353,36
13082,1362,2
13082,1363,4
13082,1405,12
13082,1411,10
13082,1413,3
13082,1478,2
13082,1479,2
13082,1505,10
13082,1575,10
13082,1576,14
13082,1577,4
13082,1578,6
13082,1579,10
13082,1580,4
13082,1603,12
13082,1605,12
13082,1627,4
13082,1628,24
13082,1634,12
13082,1693,1
13082,1888,2
13082,1889,2
13082,1890,2
13082,1896,48
13082,1925,12
13082,2022,12
13082,2024,12
13082,2033,10
13082,2034,10
13082,2036,10
13082,2036,10
13082,2039,10
13082,2040,10
13082,2062,25
13082,2063,25
13082,2064,25
13082,2070,6
13082,2076,16
13082,2127,24
13082,3282,8
13082,3283,256
13083,437,12
13083,753,12
13083,914,24
13083,1285,12
13083,1286,12
13083,1287,12
13083,1470,24
13083,1602,6
13083,1604,12
13083,1608,12
13083,1629,12
13083,1630,12
13083,1693,1
13083,1990,12
13083,3286,12
13085,179,4
13085,180,4
13085,788,12
13085,789,24
13085,854,12
13085,1036,6
13085,1043,1
13085,1084,2
13085,1085,2
13085,1151,6
13085,1177,24
13085,1284,1
13085,1471,6
13085,1595,1
13085,1596,1
13085,1598,1
13085,2073,6
13089,13,168
13089,14,32
13089,15,24
13089,16,6
13089,17,6
13089,18,6
13089,20,40
13089,44,50
13089,47,150
13089,113,6
13089,135,48
13089,138,8
13089,140,8
13089,143,6
13089,145,6
13089,147,22
13089,162,10
13089,164,10
13089,166,10
13089,167,20
13089,168,72
13089,169,114
13089,170,114
13089,171,138
13089,172,104
13089,173,126
13089,174,30
13089,180,2
13089,281,24
13089,282,24
13089,283,24
13089,316,6
13089,320,6
13089,325,1
13089,327,12
13089,328,12
13089,336,12
13089,342,36
13089,344,12
13089,349,12
13089,361,32
13089,365,24
13089,366,24
13089,368,24
13089,369,12
13089,370,12
13089,375,40
13089,376,160
13089,391,96
13089,392,96
13089,396,36
13089,398,60
13089,398,12
13089,400,36
13089,401,12
13089,402,24
13089,405,12
13089,411,12
13089,412,12
13089,414,12
13089,416,12
13089,417,24
13089,422,24
13089,424,48
13089,425,24
13089,426,24
13089,427,4
13089,429,6
13089,434,10
13089,439,8
13089,447,12
13089,453,18
13089,454,34
13089,471,12
13089,485,60
13089,493,96
13089,501,6
13089,515,8
13089,536,24
13089,539,96
13089,562,144
13089,563,592
13089,573,24
13089,574,24
13089,575,24
13089,576,96
13089,578,12
13089,587,12
13089,588,6
13089,590,12
13089,591,6
13089,592,12
13089,593,6
13089,596,12
13089,597,12
13089,600,96
13089,601,36
13089,602,84
13089,603,108
13089,607,75
13089,608,50
13089,609,100
13089,610,100
13089,611,100
13089,613,48
13089,614,60
13089,615,24
13089,615,84
13089,616,84
13089,617,84
13089,618,12
13089,619,84
13089,621,12
13089,622,4
13089,633,12
13089,637,24
13089,638,16
13089,639,28
13089,665,6
13089,666,6
13089,670,12
13089,671,1
13089,672,1
13089,677,1
13089,702,84
13089,703,84
13089,704,66
13089,705,60
13089,706,120
13089,707,96
13089,712,12
13089,713,12
13089,730,24
13089,738,20
13089,752,6
13089,753,48
13089,754,48
13089,755,2
13089,764,24
13089,766,30
13089,768,23
13089,769,39
13089,770,10
13089,777,36
13089,778,48
13089,779,24
13089,781,2
13089,838,48
13089,840,24
13089,841,12
13089,842,96
13089,846,12
13089,847,24
13089,871,36
13089,872,24
13089,873,12
13089,878,12
13089,879,144
13089,881,120
13089,892,10
13089,901,12
13089,904,8
13089,908,24
13089,909,24
13089,911,48
13089,912,48
13089,917,48
13089,919,12
13089,920,12
13089,921,12
13089,923,12
13089,925,12
13089,928,72
13089,930,96
13089,931,96
13089,932,12
13089,933,132
13089,934,60
13089,936,24
13089,939,12
13089,940,60
13089,943,25
13089,948,50
13089,949,50
13089,951,25
13089,977,180
13089,983,54
13089,984,66
13089,985,6
13089,986,206
13089,987,78
13089,988,54
13089,989,48
13089,990,96
13089,1011,48
13089,1012,144
13089,1013,12
13089,1014,72
13089,1030,24
13089,1037,15
13089,1047,228
13089,1052,36
13089,1063,38
13089,1064,18
13089,1065,2
13089,1070,684
13089,1071,6
13089,1077,12
13089,1085,2
13089,1087,24
13089,1088,36
13089,1097,4
13089,1108,12
13089,1113,12
13089,1114,48
13089,1122,96
13089,1141,12
13089,1142,12
13089,1145,24
13089,1173,96
13089,1175,36
13089,1176,192
13089,1204,24
13089,1207,24
13089,1208,8
13089,1209,8
13089,1210,8
13089,1211,8
13089,1212,72
13089,1218,24
13089,1224,24
13089,1232,52
13089,1235,12
13089,1236,105
13089,1237,18
13089,1238,12
13089,1239,6
13089,1240,77
13089,1241,8
13089,1243,8
13089,1244,4
13089,1246,4
13089,1247,4
13089,1254,114
13089,1256,96
13089,1257,30
13089,1258,42
13089,1277,10
13089,1283,24
13089,1289,220
13089,1291,3
13089,1293,3
13089,1296,4
13089,1297,6
13089,1303,20
13089,1307,108
13089,1321,67
13089,1322,276
13089,1325,84
13089,1327,12
13089,1328,12
13089,1329,12
13089,1330,18
13089,1331,6
13089,1332,304
13089,1333,96
13089,1341,42
13089,1342,12
13089,1345,12
13089,1347,2
13089,1350,108
13089,1359,3
13089,1362,2
13089,1363,12
13089,1367,6
13089,1414,144
13089,1427,12
13089,1441,60
13089,1448,12
13089,1451,12
13089,1455,12
13089,1456,12
13089,1483,252
13089,1484,216
13089,1485,48
13089,1486,96
13089,1487,48
13089,1488,8
13089,1489,8
13089,1491,12
13089,1493,24
13089,1505,24
13089,1506,24
13089,1507,12
13089,1510,12
13089,1512,96
13089,1513,118
13089,1517,84
13089,1518,42
13089,1519,17
13089,1520,17
13089,1541,4
13089,1543,20
13089,1545,30
13089,1548,54
13089,1549,18
13089,1550,48
13089,1555,50
13089,1558,25
13089,1563,12
13089,1564,12
13089,1566,96
13089,1567,48
13089,1568,24
13089,1569,60
13089,1571,36
13089,1573,12
13089,1574,8
13089,1609,12
13089,1612,1
13089,1616,8
13089,1617,12
13089,1618,12
13089,1621,156
13089,1622,108
13089,1623,120
13089,1626,17
13089,1627,2
13089,1628,8
13089,1629,8
13089,1634,60
13089,1643,16
13089,1645,160
13089,1648,56
13089,1652,72
13089,1661,12
13089,1664,12
13089,1666,48
13089,1669,4
13089,1676,2
13089,1679,2
13089,1681,48
13089,1682,72
13089,1683,36
13089,1686,2
13089,1700,60
13089,1705,6
13089,1709,288
13089,1710,192
13089,1711,288
13089,1736,84
13089,1742,16
13089,1745,12
13089,1750,72
13089,1752,84
13089,1753,40
13089,1756,3
13089,1759,60
13089,1760,60
13089,1761,60
13089,1762,60
13089,1763,60
13089,1764,48
13089,1768,2
13089,1773,18
13089,1774,6
13089,1780,12
13089,1784,24
13089,1790,6
13089,1791,48
13089,1794,72
13089,1795,120
13089,1800,6
13089,1802,62
13089,1803,84
13089,1804,48
13089,1805,48
13089,1806,12
13089,1808,24
13089,1809,48
13089,1812,6
13089,1814,12
13089,1816,12
13089,1821,24
13089,1824,12
13089,1825,96
13089,1826,48
13089,1827,50
13089,1827,25
13089,1828,25
13089,1835,24
13089,1836,24
13089,1840,24
13089,1842,24
13089,1843,24
13089,1844,24
13089,1845,24
13089,1847,24
13089,1848,18
13089,1849,6
13089,1851,6
13089,1852,8
13089,1853,18
13089,1854,16
13089,1868,36
13089,1869,30
13089,1870,12
13089,1871,30
13089,1888,2
13089,1889,2
13089,1890,2
13089,1891,2
13089,1892,2
13089,1898,12
13089,1901,2
13089,1903,12
13089,1904,16
13089,1912,48
13089,1914,48
13089,1916,4
13089,1920,84
13089,1924,16
13089,1926,36
13089,1929,22
13089,1933,12
13089,1934,12
13089,1935,24
13089,1940,28
13089,1941,6
13089,1942,12
13089,1943,12
13089,1944,14
13089,1950,26
13089,1958,4
13089,1958,26
13089,1960,4
13089,1960,6
13089,1965,8
13089,1966,8
13089,1976,24
13089,1978,24
13089,1979,156
13089,1980,84
13089,1980,12
13089,1982,12
13089,1997,12
13089,1998,12
13089,1999,12
13089,2001,6
13089,2002,48
13089,2003,59
13089,2008,8
13089,2009,8
13089,2029,24
13089,2030,20
13089,2032,30
13089,2034,40
13089,2034,34
13089,2035,106
13089,2036,10
13089,2036,86
13089,2037,128
13089,2038,82
13089,2040,72
13089,2040,100
13089,2046,24
13089,2054,48
13089,2056,48
13089,2057,48
13089,2058,24
13089,2061,125
13089,2062,75
13089,2063,25
13089,2063,25
13089,2067,6
13089,2069,6
13089,2071,12
13089,2071,36
13089,2073,6
13089,2076,46
13089,2083,24
13089,2084,12
13089,2085,24
13089,2098,36
13089,2099,84
13089,2099,12
13089,2100,24
13089,2100,12
13089,2101,36
13089,2101,12
13089,2102,4
13089,2108,24
13089,2109,24
13089,2110,24
13089,2111,24
13089,2112,48
13089,2114,52
13089,2115,24
13089,2116,24
13089,2117,9
13089,2117,111
13089,2119,24
13089,2120,24
13089,2126,48
13089,2131,8
13089,2132,10
13089,2139,12
13089,2145,192
13089,2149,84
13089,2150,48
13089,2152,36
13089,2153,48
13089,2163,20
13089,2164,12
13089,2165,12
13089,2166,12
13089,2167,6
13089,2174,72
13089,2175,48
13089,2177,36
13089,2181,16
13089,2181,24
13089,2182,40
13089,2185,16
13089,2185,16
13089,2186,32
13089,2189,30
13089,2190,30
13089,2191,48
13089,2193,144
13089,2195,48
13089,2195,48
13089,2199,12
13089,2201,8
13089,2209,84
13089,2210,4
13089,2216,4
13089,2217,2
13089,2222,8
13089,2234,8
13089,2249,96
13089,2259,18
13089,2260,18
13089,2261,16
13089,2281,12
13089,2283,12
13089,2288,40
13089,2291,72
13089,2296,6
13089,2297,12
13089,2301,3
13089,2309,12
13089,2313,40
13089,2330,6
13089,2330,6
13089,2332,6
13089,2333,4
13089,2333,3
13089,2335,6
13089,2335,6
13089,2336,6
13089,2336,6
13089,2337,6
13089,2341,3
13089,2341,3
13089,2342,4
13089,2346,4
13089,2346,3
13089,2348,6
13089,2349,8
13089,2352,25
13089,2353,25
13089,2356,50
13089,2358,96
13089,2361,3
13089,2362,3
13089,2363,3
13089,2366,6
13089,2385,10
13089,2478,72
13089,2533,24
13089,2548,18
13089,2594,126
13089,2595,41
13089,2597,2
13089,2605,9
13089,2618,8
13089,2619,4
13089,2620,4
13089,2622,4
13089,2625,12
13089,2644,4
13089,2652,84
13089,2672,60
13089,2673,24
13089,2679,27
13089,2680,4
13089,2720,96
13089,2723,12
13089,2749,4
13089,2768,294
13089,2769,142
13089,2770,80
13089,2771,46
13089,2771,84
13089,2772,136
13089,2773,12
13089,2774,24
13089,2777,12
13089,2778,48
13089,2779,12
13089,2782,24
13089,2794,48
13089,2796,148
13089,2802,24
13089,2805,3
13089,2822,24
13089,2831,4
13089,2841,12
13089,2842,48
13089,2843,60
13089,2847,134
13089,2872,10
13089,2877,12
13089,2959,50
13089,2987,144
13089,3030,204
13089,3059,1148
13089,3063,17
13089,3096,192
13089,3097,324
13089,3097,120
13089,3098,288
13089,3099,1560
13089,3115,84
13089,3116,204
13089,3121,204
13089,3127,12
13089,3130,24
13089,3131,72
13089,3137,4
13089,3140,6
13089,3141,9
13089,3142,30
13089,3143,6
13089,3179,12
13089,3186,12
13089,3197,4
13089,3198,8
13089,3199,24
13089,3200,12
13089,3202,2
13089,3219,66
13089,3221,64
13089,3233,228
13089,3239,12
13089,3241,12
13089,3243,12
13089,3245,48
13089,3248,12
13089,3278,6
13089,3279,6
13090,172,10
13090,235,12
13090,396,24
13090,452,32
13090,454,48
13090,493,12
13090,562,24
13090,563,48
13090,741,8
13090,743,12
13090,753,24
13090,769,18
13090,786,4
13090,787,5
13090,854,12
13090,856,12
13090,857,12
13090,1020,15
13090,1036,234
13090,1037,106
13090,1063,12
13090,1064,24
13090,1070,114
13090,1254,10
13090,1262,3
13090,1266,24
13090,1433,24
13090,1434,24
13090,1451,12
13090,1460,1
13090,1461,1
13090,1471,214
13090,1472,7
13090,1476,276
13090,1477,48
13090,1488,10
13090,1492,6
13090,1505,10
13090,1550,6
13090,1616,8
13090,1617,2
13090,1618,2
13090,1628,4
13090,1639,12
13090,1645,8
13090,1648,4
13090,1813,6
13090,1833,24
13090,1834,24
13090,1842,48
13090,1845,24
13090,1847,24
13090,1848,5
13090,1849,13
13090,1850,13
13090,1851,13
13090,1875,12
13090,1878,6
13090,1880,4
13090,1916,2
13090,1920,42
13090,1933,12
13090,1958,4
13090,1959,4
13090,1960,4
13090,1976,12
13090,1977,12
13090,2026,8
13090,2037,10
13090,2038,10
13090,2040,10
13090,2081,4
13090,2086,24
13090,2093,24
13090,2108,8
13090,2109,8
13090,2110,8
13090,2111,8
13090,2130,6
13090,2178,12
13090,2338,3
13090,2349,2
13090,2375,12
13090,2376,12
13090,2377,12
13090,2386,10
13090,2484,24
13090,2623,2
13090,2768,6
13090,2772,6
13090,3059,32
13090,3097,24
13090,3099,8
13090,3115,12
13090,3116,12
13090,3195,6
13090,3204,24
13090,3662,1
13091,2,24
13091,68,28
13091,69,30
13091,70,28
13091,337,11
13091,356,18
13091,839,10
13091,850,12
13091,865,24
13091,964,11
13091,965,48
13091,1082,12
13091,1192,6
13091,1266,36
13091,1409,12
13091,1912,24
13091,2254,20
13091,2377,12
13091,2791,12
13091,2792,24
13091,2804,48
13092,36,100
13092,41,36
13092,157,3
13092,324,3
13092,325,5
13092,326,8
13092,578,6
13092,740,8
13092,741,8
13092,743,12
13092,855,6
13092,1037,3
13092,1198,6
13092,1476,6
13092,1477,9
13092,2008,1
13092,2458,24
13092,2594,4
13092,3206,24
13093,19,3
13093,47,50
13093,48,25
13093,147,30
13093,171,79
13093,172,60
13093,174,60
13093,263,30
13093,327,12
13093,328,12
13093,329,12
13093,331,12
13093,382,12
13093,413,48
13093,418,48
13093,421,46
13093,422,24
13093,607,25
13093,608,25
13093,609,50
13093,614,24
13093,615,24
13093,616,24
13093,642,12
13093,841,108
13093,844,108
13093,887,100
13093,931,24
13093,933,24
13093,934,24
13093,939,24
13093,940,12
13093,949,25
13093,986,100
13093,1034,36
13093,1087,36
13093,1088,36
13093,1089,24
13093,1206,12
13093,1208,8
13093,1209,8
13093,1210,8
13093,1211,8
13093,1220,48
13093,1221,24
13093,1222,24
13093,1223,24
13093,1228,18
13093,1250,35
13093,1251,50
13093,1252,30
13093,1253,35
13093,1254,50
13093,1255,70
13093,1255,19
13093,1257,100
13093,1267,24
13093,1268,12
13093,1269,24
13093,1283,24
13093,1284,96
13093,1289,14
13093,1363,16
13093,1475,96
13093,1483,48
13093,1484,36
13093,1485,12
13093,1505,10
13093,1516,17
13093,1541,10
13093,1543,20
13093,1544,120
13093,1557,50
13093,1573,48
13093,1574,24
13093,1618,32
13093,1683,72
13093,1692,11
13093,1693,12
13093,1694,12
13093,1695,12
13093,1802,48
13093,1804,94
13093,1805,96
13093,2616,30
13093,2617,20
13093,2618,20
13093,2619,30
13093,2621,10
13093,2625,10
13093,2749,120
13093,2802,84
13093,2841,24
13093,2959,100
13093,3116,48
13093,3219,100
13093,3221,200
13093,3233,64
13094,1067,96
13094,1639,858
13094,3097,426
13094,3097,144
13094,3233,18
13095,1405,12
13095,1406,12
13095,1469,24
13095,2195,24
13095,2196,24
13095,2804,48
13097,19,18
13097,20,12
13097,143,12
13097,216,16
13097,270,2
13097,304,5
13097,305,6
13097,315,1
13097,342,10
13097,413,11
13097,414,11
13097,438,16
13097,454,6
13097,455,10
13097,486,20
13097,601,12
13097,615,72
13097,616,60
13097,617,48
13097,634,6
13097,665,19
13097,695,1
13097,696,10
13097,740,2
13097,741,2
13097,743,4
13097,759,5
13097,763,36
13097,776,24
13097,781,3
13097,788,30
13097,789,10
13097,837,54
13097,843,42
13097,844,6
13097,845,24
13097,853,2
13097,857,3
13097,863,24
13097,870,3
13097,908,4
13097,927,12
13097,939,72
13097,940,12
13097,983,10
13097,984,10
13097,988,3
13097,990,18
13097,993,7
13097,999,4
13097,1011,5
13097,1062,1
13097,1083,4
13097,1084,8
13097,1085,11
13097,1091,4
13097,1092,8
13097,1093,4
13097,1233,4
13097,1240,5
13097,1260,12
13097,1261,12
13097,1262,6
13097,1289,19
13097,1294,2
13097,1309,1
13097,1330,136
13097,1334,5
13097,1335,7
13097,1337,1
13097,1349,1
13097,1355,8
13097,1359,3
13097,1360,5
13097,1362,1
13097,1378,1
13097,1379,1
13097,1380,2
13097,1381,2
13097,1382,2
13097,1383,2
13097,1384,2
13097,1385,2
13097,1405,11
13097,1407,4
13097,1414,27
13097,1462,5
13097,1473,3
13097,1474,3
13097,1475,4
13097,1478,5
13097,1479,5
13097,1481,4
13097,1483,11
13097,1484,10
13097,1487,4
13097,1498,2
13097,1499,2
13097,1500,2
13097,1504,18
13097,1541,2
13097,1542,1
13097,1563,12
13097,1565,24
13097,1570,12
13097,1571,3
13097,1572,1
13097,1575,12
13097,1576,30
13097,1577,22
13097,1578,17
13097,1579,22
13097,1580,12
13097,1613,2
13097,1626,5
13097,1631,10
13097,1646,2
13097,1656,3
13097,1666,12
13097,1688,2
13097,1689,2
13097,1692,4
13097,1693,1
13097,1694,5
13097,1695,7
13097,1704,6
13097,1710,4
13097,1736,12
13097,1753,4
13097,1755,2
13097,1756,2
13097,1757,3
13097,1768,2
13097,1770,3
13097,1784,4
13097,1791,7
13097,1793,8
13097,1800,3
13097,1826,24
13097,1838,24
13097,1840,24
13097,1920,16
13097,1937,1
13097,1997,5
13097,2000,3
13097,2001,9
13097,2008,1
13097,2009,6
13097,2012,2
13097,2013,2
13097,2016,2
13097,2021,4
13097,2025,6
13097,2026,6
13097,2060,7
13097,2065,4
13097,2072,5
13097,2073,6
13097,2075,6
13097,2076,6
13097,2103,1
13097,2117,7
13097,2119,6
13097,2120,4
13097,2131,2
13097,2139,4
13097,2159,14
13097,2160,5
13097,2161,5
13097,2168,6
13097,2169,6
13097,2172,8
13097,2207,1
13097,2221,2
13097,2300,6
13097,2314,6
13097,2317,6
13097,2487,48
13097,2494,42
13097,2526,6
13097,2594,46
13097,2605,3
13097,2606,1
13097,2607,5
13097,2649,14
13097,2691,12
13097,2723,24
13097,2728,64
13097,2775,16
13097,2781,3
13097,2834,6
13097,2839,15
13097,2840,2
13097,2895,1
13097,2896,8
13097,2897,8
13097,2917,36
13097,2918,24
13097,2944,4
13097,2945,6
13097,2959,75
13097,3033,2
13097,3037,12
13097,3060,2
13097,3092,24
13097,3140,12
13097,3141,12
13097,3175,1
13097,3195,6
13097,3196,11
13097,3265,11
13097,3284,10
13097,3285,8
13097,3335,3
13098,13,120
13098,45,25
13098,47,25
13098,147,50
13098,171,275
13098,172,45
13098,173,190
13098,174,118
13098,216,32
13098,218,72
13098,263,254
13098,382,30
13098,422,84
13098,487,32
13098,489,36
13098,491,48
13098,608,225
13098,609,400
13098,614,48
13098,616,12
13098,754,31
13098,894,35
13098,895,25
13098,931,48
13098,932,48
13098,933,36
13098,934,24
13098,939,48
13098,940,48
13098,948,125
13098,949,100
13098,986,320
13098,1034,11
13098,1045,28
13098,1046,160
13098,1088,24
13098,1089,48
13098,1153,96
13098,1228,6
13098,1250,15
13098,1251,60
13098,1252,4
13098,1253,20
13098,1254,207
13098,1255,19
13098,1255,53
13098,1256,160
13098,1257,200
13098,1258,200
13098,1267,48
13098,1268,48
13098,1269,60
13098,1289,110
13098,1297,54
13098,1298,24
13098,1299,30
13098,1362,32
13098,1363,32
13098,1441,240
13098,1483,24
13098,1484,12
13098,1485,12
13098,1541,20
13098,1543,60
13098,1550,143
13098,1555,275
13098,1557,50
13098,1563,48
13098,1565,24
13098,1569,60
13098,1574,24
13098,1590,96
13098,1599,144
13098,1666,36
13098,1692,30
13098,1693,32
13098,1694,8
13098,1695,12
13098,1802,9
13098,1825,24
13098,1826,36
13098,1828,100
13098,1852,58
13098,1853,48
13098,1854,24
13098,1888,24
13098,1889,20
13098,1890,20
13098,1893,18
13098,1920,336
13098,1976,48
13098,1997,46
13098,1999,192
13098,2002,114
13098,2003,102
13098,2004,108
13098,2005,48
13098,2006,46
13098,2007,48
13098,2030,310
13098,2033,500
13098,2034,200
13098,2034,200
13098,2037,50
13098,2038,80
13098,2039,250
13098,2040,210
13098,2040,160
13098,2061,175
13098,2062,225
13098,2062,275
13098,2063,100
13098,2063,100
13098,2064,150
13098,2076,80
13098,2077,108
13098,2080,12
13098,2102,19
13098,2102,50
13098,2108,24
13098,2109,24
13098,2110,24
13098,2111,24
13098,2112,40
13098,2137,144
13098,2138,426
13098,2162,100
13098,2163,180
13098,2164,48
13098,2165,36
13098,2172,144
13098,2300,60
13098,2341,42
13098,2348,24
13098,2352,125
13098,2353,100
13098,2370,12
13098,2371,8
13098,2373,36
13098,2374,35
13098,2379,8
13098,2380,8
13098,2384,100
13098,2385,100
13098,2386,50
13098,2393,50
13098,2616,10
13098,2617,40
13098,2619,30
13098,2621,30
13098,2652,576
13098,2749,216
13098,2802,120
13098,2815,216
13098,2836,408
13098,2959,425
13098,3097,144
13098,3099,283
13098,3116,108
13098,3219,300
13098,3233,192
13098,3265,24
13099,563,288
13101,486,4
13101,692,66
13101,1072,1
13101,1078,1
13101,1545,8
13101,1628,3
13101,2815,24
13101,3200,6
13102,134,24
13102,163,20
13102,164,10
13102,275,40
13102,337,48
13102,377,16
13102,407,12
13102,420,12
13102,732,4
13102,734,4
13102,735,4
13102,821,12
13102,839,114
13102,904,4
13102,944,6
13102,948,25
13102,949,25
13102,1067,72
13102,1083,10
13102,1084,10
13102,1085,8
13102,1089,276
13102,1089,84
13102,1189,12
13102,1231,10
13102,1283,48
13102,1284,48
13102,1329,12
13102,1355,12
13102,1408,72
13102,1414,72
13102,1417,24
13102,1468,72
13102,1470,288
13102,1483,288
13102,1484,132
13102,1510,168
13102,1514,1
13102,1559,50
13102,1561,50
13102,1575,12
13102,1576,24
13102,1577,4
13102,1579,8
13102,1580,4
13102,1588,40
13102,1595,6
13102,1596,6
13102,1598,6
13102,1631,2
13102,1651,18
13102,1683,12
13102,1723,12
13102,1724,12
13102,1725,12
13102,1726,12
13102,1727,12
13102,1728,12
13102,1729,12
13102,1730,12
13102,1731,12
13102,1732,12
13102,1733,12
13102,1740,24
13102,1744,6
13102,1752,24
13102,1753,12
13102,1786,12
13102,1794,72
13102,1795,48
13102,1801,25
13102,1812,36
13102,1813,12
13102,1814,36
13102,1817,60
13102,1818,12
13102,1819,24
13102,1821,12
13102,1822,24
13102,1823,12
13102,1824,12
13102,1830,24
13102,1833,12
13102,1835,84
13102,1838,168
13102,1846,48
13102,1881,4
13102,1888,6
13102,1889,6
13102,1890,4
13102,1891,8
13102,1892,2
13102,1893,2
13102,1920,216
13102,1933,12
13102,1976,12
13102,1977,12
13102,1990,24
13102,1997,12
13102,1998,12
13102,2008,1
13102,2016,4
13102,2020,12
13102,2022,24
13102,2026,2
13102,2064,25
13102,2065,18
13102,2069,36
13102,2072,12
13102,2073,12
13102,2078,24
13102,2080,24
13102,2108,8
13102,2109,16
13102,2110,8
13102,2111,8
13102,2132,5
13102,2133,2
13102,2137,12
13102,2160,4
13102,2161,4
13102,2164,12
13102,2165,12
13102,2166,12
13102,2207,2
13102,2221,6
13102,2237,1
13102,2238,4
13102,2239,2
13102,2304,24
13102,2305,12
13102,2333,12
13102,2342,4
13102,2383,8
13102,2388,6
13102,2641,30
13102,2652,60
13102,2729,4
13102,2803,10
13102,2879,12
13102,3233,66
13103,977,12
13103,1019,6
13103,1329,12
13103,1784,6
13103,1785,6
13103,1977,12
13103,3059,16
13103,3115,12
13104,377,120
13104,878,12
13104,944,60
13104,1351,24
13104,1416,96
13104,2020,24
13104,2027,24
13104,2169,12
13104,2171,12
13104,2178,24
13104,2179,12
13104,2375,36
13104,2377,12
13104,2484,36
13106,1321,14
13107,424,24
13107,600,12
13107,615,24
13107,622,6
13107,629,12
13107,632,5
13107,785,24
13107,788,12
13107,789,12
13107,843,12
13107,845,12
13107,848,12
13107,850,12
13107,895,10
13107,1179,12
13107,1266,12
13107,1303,20
13107,1305,20
13107,1414,96
13107,1469,24
13107,1483,24
13107,1484,24
13107,1504,12
13107,1543,10
13107,1555,50
13107,1557,50
13107,1565,24
13107,1567,24
13107,1569,24
13107,1663,24
13107,1665,24
13107,1801,50
13107,1920,72
13107,1940,4
13107,1951,24
13107,1952,24
13107,1953,24
13107,2007,8
13107,2022,12
13107,2037,20
13107,2039,20
13107,2063,50
13107,2072,36
13107,2076,12
13107,2126,24
13107,2196,24
13107,2202,12
13107,2316,20
13107,2317,20
