postID,userID,activityID,page,user_activity_timestamp,recommendationID,nearPlaceID,placeID,eventID,engagementType,engagement_timestamp
130,user17,Like/Reaction,Profile Page,2024-05-07T09:20:00.000+02:00,rec23,np201,place149,event61,Like,2024-05-04T07:39:17.000+02:00
130,user17,Access Page,Trending,2024-05-07T10:27:00.000+02:00,rec23,np201,place149,event303,Like,2024-05-04T07:39:17.000+02:00
130,user6,Profile Update,Settings,2024-05-08T12:06:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Profile Update,Settings,2024-05-09T13:43:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Search,Dashboard,2024-05-10T00:48:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Follow/Unfollow,Profile Page,2024-05-11T11:30:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Follow/Unfollow,Profile Page,2024-05-11T16:12:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Share,Profile Page,2024-05-13T11:13:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Comment,Profile Page,2024-05-16T10:26:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Logout,Home,2024-05-17T00:36:00.000+02:00,rec23,np201,place149,event222,Save,2024-05-04T07:39:17.000+02:00
130,user17,Access Page,Marketplace,2024-05-17T10:35:00.000+02:00,rec23,np201,place149,event410,Share,2024-05-04T07:39:17.000+02:00
130,user17,Like/Reaction,Profile Page,2024-05-17T18:06:00.000+02:00,rec23,np201,place149,event260,Share,2024-05-04T07:39:17.000+02:00
130,user6,Login,Home,2024-05-18T14:40:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Comment,Profile Page,2024-05-19T03:08:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Login,Home,2024-05-19T15:43:00.000+02:00,rec23,np201,place149,event445,Save,2024-05-04T07:39:17.000+02:00
130,user17,Like/Reaction,Profile Page,2024-05-19T16:18:00.000+02:00,rec23,np201,place149,event404,Share,2024-05-04T07:39:17.000+02:00
130,user6,Like/Reaction,Profile Page,2024-05-20T16:12:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Follow/Unfollow,Profile Page,2024-05-20T18:21:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Search,Dashboard,2024-05-21T16:25:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Search,Dashboard,2024-05-21T19:15:00.000+02:00,rec23,np201,place149,event230,Save,2024-05-04T07:39:17.000+02:00
130,user6,Like/Reaction,Profile Page,2024-05-21T23:07:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Access Page,Friends List,2024-05-22T00:49:00.000+02:00,rec23,np201,place149,event397,Share,2024-05-04T07:39:17.000+02:00
130,user6,Access Page,Home,2024-05-24T05:01:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Login,Home,2024-05-24T06:20:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Follow/Unfollow,Profile Page,2024-05-24T08:07:00.000+02:00,rec23,np201,place149,event294,Save,2024-05-04T07:39:17.000+02:00
130,user6,Notification Interaction,Notifications,2024-05-24T09:13:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Share,Profile Page,2024-05-25T03:22:00.000+02:00,rec23,np201,place149,event223,Share,2024-05-04T07:39:17.000+02:00
130,user6,Post Creation,Profile Page,2024-05-25T11:37:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Share,Profile Page,2024-05-26T22:50:00.000+02:00,rec23,np201,place149,event484,Like,2024-05-04T07:39:17.000+02:00
130,user6,Follow/Unfollow,Profile Page,2024-05-27T10:52:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Notification Interaction,Notifications,2024-05-29T16:42:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user6,Login,Home,2024-05-29T17:45:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
130,user17,Comment,Profile Page,2024-05-30T08:02:00.000+02:00,rec23,np201,place149,event129,Share,2024-05-04T07:39:17.000+02:00
130,user6,Follow/Unfollow,Profile Page,2024-05-30T11:49:00.000+02:00,rec1,np201,place149,event118,Save,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-02T12:08:00.000+02:00,rec72,np330,place95,event250,Like,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-02T12:08:00.000+02:00,rec72,np246,place12,event455,Like,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-02T12:08:00.000+02:00,rec72,np318,place147,event246,Like,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-02T12:08:00.000+02:00,rec72,np133,place43,event233,Save,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-02T19:37:00.000+02:00,rec72,np330,place95,event389,Like,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-02T19:37:00.000+02:00,rec72,np246,place12,event196,Like,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-02T19:37:00.000+02:00,rec72,np318,place147,event135,Like,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-02T19:37:00.000+02:00,rec72,np133,place43,event246,Like,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-03T05:06:00.000+02:00,rec72,np330,place95,event383,Share,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-03T05:06:00.000+02:00,rec72,np246,place12,event407,Share,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-03T05:06:00.000+02:00,rec72,np318,place147,event382,Like,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-03T05:06:00.000+02:00,rec72,np133,place43,event482,Save,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-03T17:17:00.000+02:00,rec72,np330,place95,event409,Save,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-03T17:17:00.000+02:00,rec72,np246,place12,event364,Share,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-03T17:17:00.000+02:00,rec72,np318,place147,event279,Like,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-03T17:17:00.000+02:00,rec72,np133,place43,event342,Save,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-06T04:35:00.000+02:00,rec72,np330,place95,event45,Like,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-06T04:35:00.000+02:00,rec72,np246,place12,event198,Like,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-06T04:35:00.000+02:00,rec72,np318,place147,event195,Save,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-06T04:35:00.000+02:00,rec72,np133,place43,event162,Like,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-07T11:08:00.000+02:00,rec72,np330,place95,event232,Save,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-07T11:08:00.000+02:00,rec72,np246,place12,event471,Share,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-07T11:08:00.000+02:00,rec72,np318,place147,event87,Save,2024-05-04T07:39:17.000+02:00
134,user5,Logout,Home,2024-05-07T11:08:00.000+02:00,rec72,np133,place43,event398,Share,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-08T03:13:00.000+02:00,rec72,np330,place95,event197,Like,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-08T03:13:00.000+02:00,rec72,np246,place12,event103,Save,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-08T03:13:00.000+02:00,rec72,np318,place147,event350,Share,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-08T03:13:00.000+02:00,rec72,np133,place43,event270,Share,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-09T13:22:00.000+02:00,rec72,np330,place95,event391,Save,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-09T13:22:00.000+02:00,rec72,np246,place12,event209,Like,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-09T13:22:00.000+02:00,rec72,np318,place147,event213,Like,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-09T13:22:00.000+02:00,rec72,np133,place43,event417,Save,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-09T21:36:00.000+02:00,rec72,np330,place95,event413,Like,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-09T21:36:00.000+02:00,rec72,np246,place12,event184,Save,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-09T21:36:00.000+02:00,rec72,np318,place147,event104,Share,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-09T21:36:00.000+02:00,rec72,np133,place43,event484,Share,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-10T00:18:00.000+02:00,rec72,np330,place95,event35,Like,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-10T00:18:00.000+02:00,rec72,np246,place12,event464,Like,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-10T00:18:00.000+02:00,rec72,np318,place147,event233,Save,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-10T00:18:00.000+02:00,rec72,np133,place43,event164,Like,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-11T03:12:00.000+02:00,rec72,np330,place95,event98,Like,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-11T03:12:00.000+02:00,rec72,np246,place12,event0,Save,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-11T03:12:00.000+02:00,rec72,np318,place147,event125,Like,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-11T03:12:00.000+02:00,rec72,np133,place43,event78,Like,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-11T20:12:00.000+02:00,rec72,np330,place95,event289,Like,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-11T20:12:00.000+02:00,rec72,np246,place12,event468,Share,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-11T20:12:00.000+02:00,rec72,np318,place147,event225,Like,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-11T20:12:00.000+02:00,rec72,np133,place43,event335,Like,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-13T03:49:00.000+02:00,rec72,np330,place95,event241,Save,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-13T03:49:00.000+02:00,rec72,np246,place12,event380,Like,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-13T03:49:00.000+02:00,rec72,np318,place147,event390,Save,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-13T03:49:00.000+02:00,rec72,np133,place43,event71,Share,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-17T03:27:00.000+02:00,rec72,np330,place95,event368,Save,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-17T03:27:00.000+02:00,rec72,np246,place12,event455,Like,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-17T03:27:00.000+02:00,rec72,np318,place147,event118,Like,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-17T03:27:00.000+02:00,rec72,np133,place43,event72,Share,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-19T03:54:00.000+02:00,rec72,np330,place95,event473,Save,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-19T03:54:00.000+02:00,rec72,np246,place12,event328,Save,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-19T03:54:00.000+02:00,rec72,np318,place147,event274,Like,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-19T03:54:00.000+02:00,rec72,np133,place43,event68,Like,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-22T06:52:00.000+02:00,rec72,np330,place95,event270,Save,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-22T06:52:00.000+02:00,rec72,np246,place12,event491,Share,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-22T06:52:00.000+02:00,rec72,np318,place147,event253,Save,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-22T06:52:00.000+02:00,rec72,np133,place43,event5,Share,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-22T06:59:00.000+02:00,rec72,np330,place95,event142,Save,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-22T06:59:00.000+02:00,rec72,np246,place12,event258,Like,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-22T06:59:00.000+02:00,rec72,np318,place147,event193,Share,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-22T06:59:00.000+02:00,rec72,np133,place43,event83,Save,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-23T03:04:00.000+02:00,rec72,np330,place95,event356,Share,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-23T03:04:00.000+02:00,rec72,np246,place12,event30,Share,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-23T03:04:00.000+02:00,rec72,np318,place147,event341,Save,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-23T03:04:00.000+02:00,rec72,np133,place43,event188,Share,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-24T11:40:00.000+02:00,rec72,np330,place95,event172,Share,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-24T11:40:00.000+02:00,rec72,np246,place12,event228,Save,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-24T11:40:00.000+02:00,rec72,np318,place147,event249,Share,2024-05-04T07:39:17.000+02:00
134,user5,Notification Interaction,Notifications,2024-05-24T11:40:00.000+02:00,rec72,np133,place43,event307,Like,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-25T02:04:00.000+02:00,rec72,np330,place95,event189,Like,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-25T02:04:00.000+02:00,rec72,np246,place12,event94,Like,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-25T02:04:00.000+02:00,rec72,np318,place147,event33,Save,2024-05-04T07:39:17.000+02:00
134,user5,Login,Home,2024-05-25T02:04:00.000+02:00,rec72,np133,place43,event455,Save,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-25T03:09:00.000+02:00,rec72,np330,place95,event223,Save,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-25T03:09:00.000+02:00,rec72,np246,place12,event310,Like,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-25T03:09:00.000+02:00,rec72,np318,place147,event389,Like,2024-05-04T07:39:17.000+02:00
134,user5,Share,Profile Page,2024-05-25T03:09:00.000+02:00,rec72,np133,place43,event282,Like,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-26T11:13:00.000+02:00,rec72,np330,place95,event258,Share,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-26T11:13:00.000+02:00,rec72,np246,place12,event304,Save,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-26T11:13:00.000+02:00,rec72,np318,place147,event293,Save,2024-05-04T07:39:17.000+02:00
134,user5,Follow/Unfollow,Profile Page,2024-05-26T11:13:00.000+02:00,rec72,np133,place43,event153,Save,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-27T12:48:00.000+02:00,rec72,np330,place95,event209,Save,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-27T12:48:00.000+02:00,rec72,np246,place12,event161,Like,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-27T12:48:00.000+02:00,rec72,np318,place147,event216,Like,2024-05-04T07:39:17.000+02:00
134,user5,Comment,Profile Page,2024-05-27T12:48:00.000+02:00,rec72,np133,place43,event63,Share,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-28T15:06:00.000+02:00,rec72,np330,place95,event142,Like,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-28T15:06:00.000+02:00,rec72,np246,place12,event332,Share,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-28T15:06:00.000+02:00,rec72,np318,place147,event10,Save,2024-05-04T07:39:17.000+02:00
134,user5,Search,Dashboard,2024-05-28T15:06:00.000+02:00,rec72,np133,place43,event381,Share,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-29T03:42:00.000+02:00,rec72,np330,place95,event461,Save,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-29T03:42:00.000+02:00,rec72,np246,place12,event370,Save,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-29T03:42:00.000+02:00,rec72,np318,place147,event355,Share,2024-05-04T07:39:17.000+02:00
134,user5,Like/Reaction,Profile Page,2024-05-29T03:42:00.000+02:00,rec72,np133,place43,event181,Like,2024-05-04T07:39:17.000+02:00
134,user5,Access Page,Settings,2024-05-29T12:54:00.000+02:00,rec72,np330,place95,event113,Like,2024-05-04T07:39:17.000+02:00
134,user5,Access Page,Settings,2024-05-29T12:54:00.000+02:00,rec72,np246,place12,event231,Like,2024-05-04T07:39:17.000+02:00
134,user5,Access Page,Settings,2024-05-29T12:54:00.000+02:00,rec72,np318,place147,event138,Like,2024-05-04T07:39:17.000+02:00
134,user5,Access Page,Settings,2024-05-29T12:54:00.000+02:00,rec72,np133,place43,event277,Share,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-29T23:52:00.000+02:00,rec72,np330,place95,event44,Share,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-29T23:52:00.000+02:00,rec72,np246,place12,event56,Like,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-29T23:52:00.000+02:00,rec72,np318,place147,event111,Save,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-29T23:52:00.000+02:00,rec72,np133,place43,event86,Like,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-30T06:13:00.000+02:00,rec72,np330,place95,event209,Share,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-30T06:13:00.000+02:00,rec72,np246,place12,event238,Share,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-30T06:13:00.000+02:00,rec72,np318,place147,event289,Save,2024-05-04T07:39:17.000+02:00
134,user5,Post Creation,Profile Page,2024-05-30T06:13:00.000+02:00,rec72,np133,place43,event426,Like,2024-05-04T07:39:17.000+02:00
134,user5,Profile Update,Settings,2024-05-31T14:21:00.000+02:00,rec72,np330,place95,event184,Save,2024-05-04T07:39:17.000+02:00
134,user5,Profile Update,Settings,2024-05-31T14:21:00.000+02:00,rec72,np246,place12,event267,Share,2024-05-04T07:39:17.000+02:00
134,user5,Profile Update,Settings,2024-05-31T14:21:00.000+02:00,rec72,np318,place147,event303,Like,2024-05-04T07:39:17.000+02:00
134,user5,Profile Update,Settings,2024-05-31T14:21:00.000+02:00,rec72,np133,place43,event45,Share,2024-05-04T07:39:17.000+02:00
135,user4,Comment,Profile Page,2024-05-02T19:50:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-02T19:50:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-02T19:50:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-02T19:50:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-02T19:50:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-02T19:50:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-04T03:04:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-04T03:04:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-04T03:04:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-04T03:04:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-04T03:04:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Comment,Profile Page,2024-05-04T03:04:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Share,Profile Page,2024-05-06T22:10:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Share,Profile Page,2024-05-06T22:10:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Share,Profile Page,2024-05-06T22:10:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Share,Profile Page,2024-05-06T22:10:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Share,Profile Page,2024-05-06T22:10:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Share,Profile Page,2024-05-06T22:10:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Like/Reaction,Profile Page,2024-05-07T03:31:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Like/Reaction,Profile Page,2024-05-07T03:31:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Like/Reaction,Profile Page,2024-05-07T03:31:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Like/Reaction,Profile Page,2024-05-07T03:31:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Like/Reaction,Profile Page,2024-05-07T03:31:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Like/Reaction,Profile Page,2024-05-07T03:31:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Notification Interaction,Notifications,2024-05-08T23:06:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Notification Interaction,Notifications,2024-05-08T23:06:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Notification Interaction,Notifications,2024-05-08T23:06:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Notification Interaction,Notifications,2024-05-08T23:06:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Notification Interaction,Notifications,2024-05-08T23:06:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Notification Interaction,Notifications,2024-05-08T23:06:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Follow/Unfollow,Profile Page,2024-05-09T22:08:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Follow/Unfollow,Profile Page,2024-05-09T22:08:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Follow/Unfollow,Profile Page,2024-05-09T22:08:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Follow/Unfollow,Profile Page,2024-05-09T22:08:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Follow/Unfollow,Profile Page,2024-05-09T22:08:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Follow/Unfollow,Profile Page,2024-05-09T22:08:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-10T00:38:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-10T00:38:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-10T00:38:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-10T00:38:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-10T00:38:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Post Creation,Profile Page,2024-05-10T00:38:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Access Page,Marketplace,2024-05-11T18:20:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Access Page,Marketplace,2024-05-11T18:20:00.000+02:00,rec95,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Access Page,Marketplace,2024-05-11T18:20:00.000+02:00,rec95,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Access Page,Marketplace,2024-05-11T18:20:00.000+02:00,rec56,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Access Page,Marketplace,2024-05-11T18:20:00.000+02:00,rec56,np165,place169,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Access Page,Marketplace,2024-05-11T18:20:00.000+02:00,rec56,np235,place154,event421,Like,2024-05-27T04:43:54.000+02:00
135,user4,Profile Update,Settings,2024-05-12T03:57:00.000+02:00,rec95,np287,place137,event421,Like,2024-05-27T04:43:54.000+02:00
